,T_prob,TP_prob,F_prob
52,0.573366116751269,0.573366116751269,0.5060900052866626
53,0.573366116751269,0.573366116751269,0.5173467997520524
54,0.573366116751269,0.573366116751269,0.5277570001070837
55,0.573366116751269,0.573366116751269,0.4819967982690291
56,0.573366116751269,0.573366116751269,0.5286349078508772
57,0.573366116751269,0.573366116751269,0.544439631128658
58,0.573366116751269,0.573366116751269,0.49855699197343595
59,0.76881370635437,0.76881370635437,0.5047960183544661
60,0.220445459737293,0.220445459737293,0.4925749587979492
61,0.573366116751269,0.573366116751269,0.47108621150804886
62,0.573366116751269,0.573366116751269,0.5430762095652321
63,0.573366116751269,0.573366116751269,0.5304866815491524
64,0.573366116751269,0.573366116751269,0.466639279576942
65,0.76881370635437,0.76881370635437,0.5417447439647441
66,0.76881370635437,0.76881370635437,0.47114698810474315
67,0.573366116751269,0.573366116751269,0.520228405153796
68,0.573366116751269,0.573366116751269,0.5412244358669569
69,0.76881370635437,0.76881370635437,0.5277570001070837
70,0.76881370635437,0.76881370635437,0.4965179754513446
71,0.76881370635437,0.76881370635437,0.5318105882091317
72,0.573366116751269,0.573366116751269,0.5616779506493919
73,0.220445459737293,0.220445459737293,0.5113965883301432
74,0.573366116751269,0.573366116751269,0.5188219073856796
75,0.4492223238792315,0.4492223238792315,0.4534253256956803
76,0.573366116751269,0.573366116751269,0.3880070771127606
77,0.76881370635437,0.76881370635437,0.5412244358669569
78,0.573366116751269,0.573366116751269,0.4822286987009143
79,0.220445459737293,0.220445459737293,0.48383352748325875
80,0.573366116751269,0.573366116751269,0.47248809694198535
81,0.220445459737293,0.220445459737293,0.4140657103665424
82,0.573366116751269,0.573366116751269,0.5286349078508772
83,0.76881370635437,0.76881370635437,0.4947748458002221
84,0.573366116751269,0.573366116751269,0.4519440319380247
85,0.09104938271604938,0.10240963855421686,0.4671575332189312
86,0.573366116751269,0.573366116751269,0.4947748458002221
87,0.76881370635437,0.76881370635437,0.5162994665377061
88,0.220445459737293,0.220445459737293,0.44260965663422674
89,0.220445459737293,0.220445459737293,0.5113965883301432
90,0.76881370635437,0.76881370635437,0.5490208581629881
91,0.76881370635437,0.76881370635437,0.5113965883301432
92,0.573366116751269,0.573366116751269,0.5279416820509739
93,0.76881370635437,0.76881370635437,0.49311948351280555
94,0.76881370635437,0.76881370635437,0.5335801155391378
95,0.573366116751269,0.573366116751269,0.4837060756227071
96,0.573366116751269,0.573366116751269,0.519221060193052
97,0.573366116751269,0.573366116751269,0.5032066425595496
98,0.573366116751269,0.573366116751269,0.46204921083621436
99,0.573366116751269,0.573366116751269,0.4947748458002221
100,0.573366116751269,0.573366116751269,0.512727930225147
101,0.09104938271604938,0.10240963855421686,0.4531737788989991
102,0.76881370635437,0.76881370635437,0.5503934805004469
103,0.4492223238792315,0.4492223238792315,0.4279562414236505
104,0.10363153232949512,0.13577235772357724,0.4383436672796786
105,0.4492223238792315,0.4492223238792315,0.40583873412826377
106,0.573366116751269,0.573366116751269,0.43809402148590504
107,0.045774647887323945,0.04906542056074766,0.4501377511309852
108,0.573366116751269,0.573366116751269,0.5277570001070837
109,0.7631578947368421,0.7631578947368421,0.5435146491700372
110,0.573366116751269,0.573366116751269,0.529794348017944
111,0.10363153232949512,0.13577235772357724,0.41893099154634345
112,0.220445459737293,0.220445459737293,0.48443903457949344
113,0.76881370635437,0.76881370635437,0.5113965883301432
114,0.573366116751269,0.573366116751269,0.4825435709109588
115,0.573366116751269,0.573366116751269,0.5277570001070837
116,0.5804195804195804,0.5804195804195804,0.5293692282046324
117,0.220445459737293,0.220445459737293,0.4885223609903525
118,0.76881370635437,0.76881370635437,0.5330570380565579
119,0.573366116751269,0.573366116751269,0.5277570001070837
120,0.220445459737293,0.220445459737293,0.49888930668233267
121,0.76881370635437,0.76881370635437,0.519221060193052
122,0.06857142857142857,0.0893854748603352,0.4022140583290101
123,0.573366116751269,0.573366116751269,0.5673870215120396
124,0.76881370635437,0.76881370635437,0.519932528244175
125,0.76881370635437,0.76881370635437,0.5522641029915667
126,0.220445459737293,0.220445459737293,0.5277570001070837
127,0.045774647887323945,0.04906542056074766,0.4654654882122465
128,0.220445459737293,0.220445459737293,0.440752486374185
129,0.220445459737293,0.220445459737293,0.5041919903111152
130,0.573366116751269,0.573366116751269,0.5246450228177335
131,0.220445459737293,0.220445459737293,0.500726439101892
132,0.573366116751269,0.573366116751269,0.5277570001070837
133,0.76881370635437,0.76881370635437,0.5576880656162483
134,0.76881370635437,0.76881370635437,0.5293463759020002
135,0.573366116751269,0.573366116751269,0.5318105882091317
136,0.76881370635437,0.76881370635437,0.519221060193052
137,0.220445459737293,0.220445459737293,0.43663811885446246
138,0.573366116751269,0.573366116751269,0.495968365640834
139,0.76881370635437,0.76881370635437,0.40018481568391645
140,0.10363153232949512,0.13577235772357724,0.4498225744372628
141,0.09104938271604938,0.10240963855421686,0.4826134126509336
142,0.573366116751269,0.573366116751269,0.5113965883301432
143,0.4492223238792315,0.4492223238792315,0.4133532182311094
144,0.573366116751269,0.573366116751269,0.519221060193052
145,0.573366116751269,0.573366116751269,0.5403465281231635
146,0.573366116751269,0.573366116751269,0.5129077026031197
147,0.573366116751269,0.573366116751269,0.5388244089045464
148,0.573366116751269,0.573366116751269,0.5286349078508772
149,0.573366116751269,0.573366116751269,0.5412244358669569
150,0.220445459737293,0.220445459737293,0.5113965883301432
151,0.220445459737293,0.220445459737293,0.4576379536884351
152,0.76881370635437,0.76881370635437,0.44663999711521896
153,0.76881370635437,0.76881370635437,0.5142968392208458
154,0.573366116751269,0.573366116751269,0.5335801155391378
155,0.76881370635437,0.76881370635437,0.5721019578452123
156,0.573366116751269,0.573366116751269,0.5318105882091317
157,0.76881370635437,0.76881370635437,0.539714659039191
158,0.4492223238792315,0.4492223238792315,0.5084504536491417
159,0.573366116751269,0.573366116751269,0.5443870087397139
160,0.045774647887323945,0.04906542056074766,0.4558365695951762
161,0.573366116751269,0.573366116751269,0.4897277195782192
162,0.220445459737293,0.220445459737293,0.4156976250054531
163,0.573366116751269,0.573366116751269,0.4620775557633127
164,0.76881370635437,0.76881370635437,0.48443083778404894
165,0.220445459737293,0.220445459737293,0.5461696435552175
166,0.76881370635437,0.76881370635437,0.4976760504407712
167,0.4492223238792315,0.4492223238792315,0.512245878435658
168,0.220445459737293,0.220445459737293,0.4906993609117391
169,0.4492223238792315,0.4492223238792315,0.4822675641524115
170,0.220445459737293,0.220445459737293,0.49826553342375385
171,0.76881370635437,0.76881370635437,0.5318761966975756
172,0.220445459737293,0.220445459737293,0.5113965883301432
173,0.573366116751269,0.573366116751269,0.5439560996844762
174,0.573366116751269,0.573366116751269,0.519221060193052
175,0.573366116751269,0.573366116751269,0.4766145627165848
176,0.10363153232949512,0.13577235772357724,0.5267131282428741
177,0.573366116751269,0.573366116751269,0.4936436570049347
178,0.76881370635437,0.76881370635437,0.4692863062199524
179,0.220445459737293,0.220445459737293,0.4721024710959337
180,0.573366116751269,0.573366116751269,0.43260718920843494
181,0.573366116751269,0.573366116751269,0.5050822404457598
182,0.220445459737293,0.220445459737293,0.4844112043262111
183,0.5804195804195804,0.5804195804195804,0.4036308053933936
184,0.573366116751269,0.573366116751269,0.5286349078508772
185,0.220445459737293,0.220445459737293,0.4432386888301396
186,0.220445459737293,0.220445459737293,0.4195572937737803
187,0.4492223238792315,0.4492223238792315,0.45360147121174244
188,0.76881370635437,0.76881370635437,0.5037099385216263
189,0.09104938271604938,0.10240963855421686,0.46602718481027433
190,0.573366116751269,0.573366116751269,0.4689695615370356
191,0.573366116751269,0.573366116751269,0.5129395893914644
192,0.220445459737293,0.220445459737293,0.46841395263738306
193,0.573366116751269,0.573366116751269,0.519221060193052
194,0.573366116751269,0.573366116751269,0.4774646328421944
195,0.76881370635437,0.76881370635437,0.512245878435658
196,0.573366116751269,0.573366116751269,0.5074578732434961
197,0.10363153232949512,0.13577235772357724,0.34066104395723107
198,0.10363153232949512,0.13577235772357724,0.48542284623075094
199,0.573366116751269,0.573366116751269,0.5033348110817228
200,0.573366116751269,0.573366116751269,0.5113965883301432
201,0.573366116751269,0.573366116751269,0.40843317512807503
202,0.573366116751269,0.573366116751269,0.5039370247309021
203,0.76881370635437,0.76881370635437,0.45729472305257257
204,0.220445459737293,0.220445459737293,0.5208104359879684
205,0.76881370635437,0.76881370635437,0.519221060193052
206,0.573366116751269,0.573366116751269,0.5412244358669569
207,0.10363153232949512,0.13577235772357724,0.4379982613434262
208,0.10363153232949512,0.13577235772357724,0.3443832029499087
209,0.76881370635437,0.76881370635437,0.5151685051343237
210,0.573366116751269,0.573366116751269,0.5031670703738882
211,0.573366116751269,0.573366116751269,0.5403465281231635
212,0.573366116751269,0.573366116751269,0.5277570001070837
213,0.10363153232949512,0.13577235772357724,0.45589106886621905
214,0.10363153232949512,0.13577235772357724,0.4551251015440531
215,0.573366116751269,0.573366116751269,0.5162749255120503
216,0.220445459737293,0.220445459737293,0.4609962789994057
217,0.573366116751269,0.573366116751269,0.42740829530159646
218,0.573366116751269,0.573366116751269,0.519221060193052
219,0.220445459737293,0.220445459737293,0.5102859674716478
220,0.76881370635437,0.76881370635437,0.44578455997790367
221,0.573366116751269,0.573366116751269,0.4734626137771151
222,0.220445459737293,0.220445459737293,0.43757079370247104
223,0.76881370635437,0.76881370635437,0.5008273308651476
224,0.573366116751269,0.573366116751269,0.5090620077090142
225,0.573366116751269,0.573366116751269,0.5335801155391378
226,0.10363153232949512,0.13577235772357724,0.48055336683538064
227,0.220445459737293,0.220445459737293,0.5159003137303336
228,0.045774647887323945,0.04906542056074766,0.4580084642711661
229,0.573366116751269,0.573366116751269,0.5318105882091317
230,0.10363153232949512,0.13577235772357724,0.4630326269016994
231,0.5804195804195804,0.5804195804195804,0.5293577409831752
232,0.220445459737293,0.220445459737293,0.506314625737869
233,0.76881370635437,0.76881370635437,0.519221060193052
234,0.76881370635437,0.76881370635437,0.46431035922600383
235,0.573366116751269,0.573366116751269,0.5483290548413015
236,0.220445459737293,0.220445459737293,0.34771585135996624
237,0.573366116751269,0.573366116751269,0.5483453139404213
238,0.220445459737293,0.220445459737293,0.5247670657120682
239,0.76881370635437,0.76881370635437,0.5073643738163018
240,0.09104938271604938,0.10240963855421686,0.4891401105267394
241,0.573366116751269,0.573366116751269,0.49696458238964814
242,0.573366116751269,0.573366116751269,0.5318105882091317
243,0.220445459737293,0.220445459737293,0.4534584398656099
244,0.573366116751269,0.573366116751269,0.5032066425595496
245,0.76881370635437,0.76881370635437,0.5340588704755587
246,0.045774647887323945,0.04906542056074766,0.48126483488650373
247,0.573366116751269,0.573366116751269,0.49911415375676593
248,0.76881370635437,0.76881370635437,0.5113965883301432
249,0.573366116751269,0.573366116751269,0.4971549125652584
250,0.4492223238792315,0.4492223238792315,0.5037099385216263
251,0.76881370635437,0.76881370635437,0.519221060193052
252,0.76881370635437,0.76881370635437,0.4980640956226508
253,0.573366116751269,0.573366116751269,0.48355861000272704
254,0.06857142857142857,0.0893854748603352,0.4723275080533685
255,0.220445459737293,0.220445459737293,0.4886808686396895
256,0.573366116751269,0.573366116751269,0.5277570001070837
257,0.573366116751269,0.573366116751269,0.5280860837219675
258,0.220445459737293,0.220445459737293,0.5037676438642398
259,0.573366116751269,0.573366116751269,0.5335801155391378
260,0.220445459737293,0.220445459737293,0.48397921215418166
261,0.573366116751269,0.573366116751269,0.5143173060200634
262,0.573366116751269,0.573366116751269,0.48443903457949344
263,0.573366116751269,0.573366116751269,0.49086730837604764
264,0.220445459737293,0.220445459737293,0.48846148821028973
265,0.573366116751269,0.573366116751269,0.5548616788406809
266,0.76881370635437,0.76881370635437,0.486428437161064
267,0.573366116751269,0.573366116751269,0.5246450228177335
268,0.220445459737293,0.220445459737293,0.44064498884462305
269,0.573366116751269,0.573366116751269,0.5496896319311857
270,0.573366116751269,0.573366116751269,0.4763811164723178
271,0.573366116751269,0.573366116751269,0.5555834912130426
272,0.220445459737293,0.220445459737293,0.4895711187743341
273,0.76881370635437,0.76881370635437,0.5009122038775267
274,0.76881370635437,0.76881370635437,0.4574892981148815
275,0.573366116751269,0.573366116751269,0.41443075194573
276,0.220445459737293,0.220445459737293,0.5095541104057278
277,0.10363153232949512,0.13577235772357724,0.4711395191775555
278,0.573366116751269,0.573366116751269,0.519221060193052
279,0.573366116751269,0.573366116751269,0.4994667724369887
280,0.573366116751269,0.573366116751269,0.5377557741032384
281,0.573366116751269,0.573366116751269,0.4306803999377853
282,0.76881370635437,0.76881370635437,0.5093803481389555
283,0.220445459737293,0.220445459737293,0.5053481336251141
284,0.09104938271604938,0.10240963855421686,0.47806169678363614
285,0.76881370635437,0.76881370635437,0.5208104359879684
286,0.220445459737293,0.220445459737293,0.49826553342375385
287,0.573366116751269,0.573366116751269,0.4963675184482065
288,0.4492223238792315,0.4492223238792315,0.5037099385216263
289,0.76881370635437,0.76881370635437,0.5412244358669569
290,0.573366116751269,0.573366116751269,0.519221060193052
291,0.573366116751269,0.573366116751269,0.525755643676229
292,0.573366116751269,0.573366116751269,0.5286349078508772
293,0.573366116751269,0.573366116751269,0.5013304857354467
294,0.573366116751269,0.573366116751269,0.46601417078033747
295,0.4492223238792315,0.4492223238792315,0.49360153530229445
296,0.5804195804195804,0.5804195804195804,0.5526115903887592
297,0.573366116751269,0.573366116751269,0.4832579805467109
298,0.573366116751269,0.573366116751269,0.516400002939501
299,0.76881370635437,0.76881370635437,0.5422741103083986
300,0.573366116751269,0.573366116751269,0.523157785471551
301,0.76881370635437,0.76881370635437,0.5335801155391378
302,0.573366116751269,0.573366116751269,0.519221060193052
303,0.573366116751269,0.573366116751269,0.4947748458002221
304,0.10363153232949512,0.13577235772357724,0.4890893067494124
305,0.573366116751269,0.573366116751269,0.5335801155391378
306,0.220445459737293,0.220445459737293,0.5188219073856796
307,0.573366116751269,0.573366116751269,0.5451607483247738
308,0.76881370635437,0.76881370635437,0.48147684318484607
309,0.220445459737293,0.220445459737293,0.45060120148137717
310,0.573366116751269,0.573366116751269,0.49999273127306215
311,0.573366116751269,0.573366116751269,0.4825414722371428
312,0.220445459737293,0.220445459737293,0.5136591962664507
313,0.4492223238792315,0.4492223238792315,0.502461495608739
314,0.573366116751269,0.573366116751269,0.5086306051842312
315,0.220445459737293,0.220445459737293,0.4966684461165941
316,0.09104938271604938,0.10240963855421686,0.49001278309887786
317,0.76881370635437,0.76881370635437,0.5591034795890109
318,0.573366116751269,0.573366116751269,0.519221060193052
319,0.573366116751269,0.573366116751269,0.5057813661060316
320,0.573366116751269,0.573366116751269,0.49114159749589553
321,0.10363153232949512,0.13577235772357724,0.46291589450727433
322,0.220445459737293,0.220445459737293,0.4849287344655612
323,0.573366116751269,0.573366116751269,0.518332147503618
324,0.573366116751269,0.573366116751269,0.5277570001070837
325,0.573366116751269,0.573366116751269,0.4999190217796675
326,0.10363153232949512,0.13577235772357724,0.43396006142828025
327,0.76881370635437,0.76881370635437,0.5277570001070837
328,0.573366116751269,0.573366116751269,0.5388239266287298
329,0.573366116751269,0.573366116751269,0.519221060193052
330,0.573366116751269,0.573366116751269,0.519221060193052
331,0.573366116751269,0.573366116751269,0.5767810208058309
332,0.573366116751269,0.573366116751269,0.5444703327452636
333,0.573366116751269,0.573366116751269,0.5093632707791794
334,0.220445459737293,0.220445459737293,0.49345113451141553
335,0.573366116751269,0.573366116751269,0.48204160244377664
336,0.220445459737293,0.220445459737293,0.475993641744157
337,0.573366116751269,0.573366116751269,0.5779676185765295
338,0.573366116751269,0.573366116751269,0.5126204902173748
339,0.573366116751269,0.573366116751269,0.5186795333027423
340,0.10363153232949512,0.13577235772357724,0.43396006142828025
341,0.573366116751269,0.573366116751269,0.5277570001070837
342,0.573366116751269,0.573366116751269,0.5461696435552175
343,0.76881370635437,0.76881370635437,0.519221060193052
344,0.09104938271604938,0.10240963855421686,0.48877649547556706
345,0.573366116751269,0.573366116751269,0.5461780041361097
346,0.573366116751269,0.573366116751269,0.519221060193052
347,0.573366116751269,0.573366116751269,0.502320050090025
348,0.4492223238792315,0.4492223238792315,0.49231003475748425
349,0.573366116751269,0.573366116751269,0.527371086312389
350,0.76881370635437,0.76881370635437,0.5068104285895193
351,0.573366116751269,0.573366116751269,0.5335801155391378
352,0.573366116751269,0.573366116751269,0.519932528244175
353,0.573366116751269,0.573366116751269,0.5113965883301432
354,0.573366116751269,0.573366116751269,0.5037593240802317
355,0.573366116751269,0.573366116751269,0.5088541145010718
356,0.573366116751269,0.573366116751269,0.5041919903111152
357,0.573366116751269,0.573366116751269,0.5322893431455527
358,0.573366116751269,0.573366116751269,0.5453836458381348
359,0.76881370635437,0.76881370635437,0.5513757924870063
360,0.573366116751269,0.573366116751269,0.4972168085537213
361,0.573366116751269,0.573366116751269,0.519221060193052
362,0.573366116751269,0.573366116751269,0.49888930668233267
363,0.10363153232949512,0.13577235772357724,0.4727288949724719
364,0.573366116751269,0.573366116751269,0.6037124208970074
365,0.573366116751269,0.573366116751269,0.5808020621486487
366,0.573366116751269,0.573366116751269,0.5149143699615051
367,0.76881370635437,0.76881370635437,0.5383302879319758
368,0.573366116751269,0.573366116751269,0.5196998151294729
369,0.573366116751269,0.573366116751269,0.5322893431455527
370,0.573366116751269,0.573366116751269,0.5662951015122782
371,0.4492223238792315,0.4492223238792315,0.5244648712826439
372,0.573366116751269,0.573366116751269,0.5097320222448651
373,0.573366116751269,0.573366116751269,0.5214014581951902
374,0.4492223238792315,0.4492223238792315,0.52623439861265
375,0.10363153232949512,0.13577235772357724,0.4342933080435197
376,0.573366116751269,0.573366116751269,0.5277570001070837
377,0.4492223238792315,0.4492223238792315,0.4188696317637781
378,0.573366116751269,0.573366116751269,0.5208104359879684
379,0.10363153232949512,0.13577235772357724,0.5075019501975462
380,0.76881370635437,0.76881370635437,0.536847705924103
381,0.7631578947368421,0.7631578947368421,0.501110519016643
382,0.220445459737293,0.220445459737293,0.4972168085537213
383,0.573366116751269,0.573366116751269,0.5120648745414379
384,0.573366116751269,0.573366116751269,0.519221060193052
385,0.76881370635437,0.76881370635437,0.5138747406824098
386,0.573366116751269,0.573366116751269,0.5403465281231635
387,0.76881370635437,0.76881370635437,0.5667031125988964
388,0.76881370635437,0.76881370635437,0.519221060193052
389,0.573366116751269,0.573366116751269,0.4766328288789289
390,0.76881370635437,0.76881370635437,0.524556949736595
391,0.09104938271604938,0.10240963855421686,0.3798122564418692
392,0.573366116751269,0.573366116751269,0.519932528244175
393,0.09104938271604938,0.10240963855421686,0.5371708477649089
394,0.573366116751269,0.573366116751269,0.5188219073856796
395,0.220445459737293,0.220445459737293,0.48817757267761286
396,0.76881370635437,0.76881370635437,0.5461696435552175
397,0.76881370635437,0.76881370635437,0.5408112894189798
398,0.76881370635437,0.76881370635437,0.5439117794868727
399,0.220445459737293,0.220445459737293,0.5046707452475362
400,0.573366116751269,0.573366116751269,0.47557842342518253
401,0.4492223238792315,0.4492223238792315,0.5632752026768792
402,0.573366116751269,0.573366116751269,0.5318105882091317
403,0.220445459737293,0.220445459737293,0.488740957719367
404,0.220445459737293,0.220445459737293,0.499426630756703
405,0.045774647887323945,0.04906542056074766,0.37043357167788765
406,0.76881370635437,0.76881370635437,0.5248354064517378
407,0.573366116751269,0.573366116751269,0.5113965883301432
408,0.7631578947368421,0.7631578947368421,0.46513996907602745
409,0.573366116751269,0.573366116751269,0.536847705924103
410,0.76881370635437,0.76881370635437,0.5357395268252217
411,0.76881370635437,0.76881370635437,0.45985748234155716
412,0.573366116751269,0.573366116751269,0.5371708477649089
413,0.76881370635437,0.76881370635437,0.4894453137499311
414,0.573366116751269,0.573366116751269,0.5221417778829721
415,0.76881370635437,0.76881370635437,0.5277570001070837
416,0.573366116751269,0.573366116751269,0.519221060193052
417,0.220445459737293,0.220445459737293,0.5111821174666609
418,0.573366116751269,0.573366116751269,0.5494372339401827
419,0.220445459737293,0.220445459737293,0.5347864287910665
420,0.76881370635437,0.76881370635437,0.519932528244175
421,0.573366116751269,0.573366116751269,0.5277570001070837
422,0.573366116751269,0.573366116751269,0.5037099385216263
423,0.573366116751269,0.573366116751269,0.519221060193052
424,0.76881370635437,0.76881370635437,0.4814534607182225
425,0.045774647887323945,0.04906542056074766,0.4005676664300778
426,0.573366116751269,0.573366116751269,0.49826553342375385
427,0.573366116751269,0.573366116751269,0.47954779668080116
428,0.045774647887323945,0.04906542056074766,0.49456407315142104
429,0.045774647887323945,0.04906542056074766,0.3739454511944982
430,0.4492223238792315,0.4492223238792315,0.502461495608739
431,0.573366116751269,0.573366116751269,0.45379547333294096
432,0.4492223238792315,0.4492223238792315,0.48460460005082123
433,0.220445459737293,0.220445459737293,0.504656264724919
434,0.76881370635437,0.76881370635437,0.5378390611529809
435,0.573366116751269,0.573366116751269,0.47248809694198535
436,0.573366116751269,0.573366116751269,0.5102859674716478
437,0.573366116751269,0.573366116751269,0.5369809179270824
438,0.09104938271604938,0.10240963855421686,0.527964893315026
439,0.573366116751269,0.573366116751269,0.5113965883301432
440,0.10363153232949512,0.13577235772357724,0.49170452210074655
441,0.09104938271604938,0.10240963855421686,0.4940101279246384
442,0.573366116751269,0.573366116751269,0.519932528244175
443,0.4492223238792315,0.4492223238792315,0.4344549506250345
444,0.045774647887323945,0.04906542056074766,0.47445703478824075
445,0.573366116751269,0.573366116751269,0.5277570001070837
446,0.573366116751269,0.573366116751269,0.5616779506493919
447,0.220445459737293,0.220445459737293,0.5277570001070837
448,0.573366116751269,0.573366116751269,0.4781499169593634
449,0.573366116751269,0.573366116751269,0.47519429499103294
450,0.573366116751269,0.573366116751269,0.5209279174974734
451,0.09104938271604938,0.10240963855421686,0.46060014508308245
452,0.573366116751269,0.573366116751269,0.5113965883301432
453,0.10363153232949512,0.13577235772357724,0.47648775350934675
454,0.220445459737293,0.220445459737293,0.5020545762342097
455,0.573366116751269,0.573366116751269,0.5405021412187785
456,0.045774647887323945,0.04906542056074766,0.4522366335715435
457,0.573366116751269,0.573366116751269,0.519221060193052
458,0.573366116751269,0.573366116751269,0.5091339011463079
459,0.045774647887323945,0.04906542056074766,0.47638333026714746
460,0.573366116751269,0.573366116751269,0.46531438080842624
461,0.220445459737293,0.220445459737293,0.4877507082813416
462,0.220445459737293,0.220445459737293,0.5041919903111152
463,0.045774647887323945,0.04906542056074766,0.39693270554978277
464,0.76881370635437,0.76881370635437,0.5642937450814236
465,0.573366116751269,0.573366116751269,0.526674598323914
466,0.573366116751269,0.573366116751269,0.5277570001070837
467,0.76881370635437,0.76881370635437,0.5107265737942922
468,0.573366116751269,0.573366116751269,0.5044159918682838
469,0.573366116751269,0.573366116751269,0.5555834912130426
470,0.76881370635437,0.76881370635437,0.47312762457931756
471,0.045774647887323945,0.04906542056074766,0.3867468018358588
472,0.4492223238792315,0.4492223238792315,0.46807852676664713
473,0.573366116751269,0.573366116751269,0.5113965883301432
474,0.573366116751269,0.573366116751269,0.5286349078508772
475,0.10363153232949512,0.13577235772357724,0.38023223618269125
476,0.573366116751269,0.573366116751269,0.5277570001070837
477,0.573366116751269,0.573366116751269,0.5447414039383307
478,0.76881370635437,0.76881370635437,0.519221060193052
479,0.573366116751269,0.573366116751269,0.4788758002178253
480,0.76881370635437,0.76881370635437,0.4913830818656358
481,0.573366116751269,0.573366116751269,0.5286349078508772
482,0.573366116751269,0.573366116751269,0.5372345508338132
483,0.4492223238792315,0.4492223238792315,0.5658656959651813
484,0.045774647887323945,0.04906542056074766,0.41784213541222065
485,0.220445459737293,0.220445459737293,0.41560750209227015
486,0.06857142857142857,0.0893854748603352,0.4686673019560314
487,0.573366116751269,0.573366116751269,0.5449245757780148
488,0.573366116751269,0.573366116751269,0.49826076299339156
489,0.220445459737293,0.220445459737293,0.5008273308651476
490,0.220445459737293,0.220445459737293,0.5032066425595496
491,0.76881370635437,0.76881370635437,0.5095541104057278
492,0.573366116751269,0.573366116751269,0.5138905065382081
493,0.573366116751269,0.573366116751269,0.513206685161568
494,0.573366116751269,0.573366116751269,0.5105071933648925
495,0.573366116751269,0.573366116751269,0.5016936983304385
496,0.76881370635437,0.76881370635437,0.6062531797426085
497,0.220445459737293,0.220445459737293,0.5371708477649089
498,0.573366116751269,0.573366116751269,0.5479904380295315
499,0.76881370635437,0.76881370635437,0.5113965883301432
500,0.76881370635437,0.76881370635437,0.5225137253152614
501,0.573366116751269,0.573366116751269,0.5060900052866626
502,0.76881370635437,0.76881370635437,0.5172048200018643
503,0.573366116751269,0.573366116751269,0.5091075034674243
504,0.573366116751269,0.573366116751269,0.5648536310076465
505,0.76881370635437,0.76881370635437,0.4538101086254042
506,0.573366116751269,0.573366116751269,0.536847705924103
507,0.76881370635437,0.76881370635437,0.5228754954877275
508,0.220445459737293,0.220445459737293,0.45844352845545117
509,0.573366116751269,0.573366116751269,0.5318105882091317
510,0.573366116751269,0.573366116751269,0.5113965883301432
511,0.573366116751269,0.573366116751269,0.5286349078508772
512,0.573366116751269,0.573366116751269,0.4808096872491241
